cellIndex	x	y	z	vol	b	h0	material	xNum	yNum	zNum	xInc	yInc	zInc	xStep	yStep	zStep
315	10.28108891	0.05	75.11215932	1	1	0	33	1	1	1	0	0	0	1	1	1
316	10.78108891	0.05	74.24613392	1	1	0	33	1	1	1	0	0	0	1	1	1
317	11.28108891	0.05	73.38010851	1	1	0	40	1	1	1	0	0	0	1	1	1
318	11.78108891	0.05	72.51408311	1	1	0	23	1	1	1	0	0	0	1	1	1
319	12.28108891	0.05	71.64805771	1	1	0	21	1	1	1	0	0	0	1	1	1
320	12.78108891	0.05	70.7820323	1	1	0	21	1	1	1	0	0	0	1	1	1
321	13.28108891	0.05	69.9160069	1	1	0	39	1	1	1	0	0	0	1	1	1
322	13.78108891	0.05	69.0499815	1	1	0	39	1	1	1	0	0	0	1	1	1
323	14.28108891	0.05	68.18395609	1	1	0	34	1	1	1	0	0	0	1	1	1
324	14.78108891	0.05	67.31793069	1	1	0	34	1	1	1	0	0	0	1	1	1
325	15.28108891	0.05	66.45190528	1	1	0	34	1	1	1	0	0	0	1	1	1
326	15.78108891	0.05	65.58587988	1	1	0	34	1	1	1	0	0	0	1	1	1
327	16.28108891	0.05	64.71985448	1	1	0	34	1	1	1	0	0	0	1	1	1
328	16.78108891	0.05	63.85382907	1	1	0	33	1	1	1	0	0	0	1	1	1
329	17.28108891	0.05	62.98780367	1	1	0	33	1	1	1	0	0	0	1	1	1
330	17.78108891	0.05	62.12177826	1	1	0	33	1	1	1	0	0	0	1	1	1
331	18.28108891	0.05	61.25575286	1	1	0	33	1	1	1	0	0	0	1	1	1
332	18.78108891	0.05	60.38972746	1	1	0	18	1	1	1	0	0	0	1	1	1
333	19.28108891	0.05	59.52370205	1	1	0	18	1	1	1	0	0	0	1	1	1
334	19.78108891	0.05	58.65767665	1	1	0	29	1	1	1	0	0	0	1	1	1
335	20.28108891	0.05	57.79165125	1	1	0	29	1	1	1	0	0	0	1	1	1
336	20.78108891	0.05	56.92562584	1	1	0	29	1	1	1	0	0	0	1	1	1
337	21.28108891	0.05	56.05960044	1	1	0	54	1	1	1	0	0	0	1	1	1
338	21.78108891	0.05	55.19357503	1	1	0	54	1	1	1	0	0	0	1	1	1
339	22.28108891	0.05	54.32754963	1	1	0	54	1	1	1	0	0	0	1	1	1
340	22.78108891	0.05	53.46152423	1	1	0	58	1	1	1	0	0	0	1	1	1
341	23.28108891	0.05	52.59549882	1	1	0	58	1	1	1	0	0	0	1	1	1
342	23.78108891	0.05	51.72947342	1	1	0	74	1	1	1	0	0	0	1	1	1
343	24.28108891	0.05	50.86344802	1	1	0	64	1	1	1	0	0	0	1	1	1
344	24.78108891	0.05	49.99742261	1	1	0	89	1	1	1	0	0	0	1	1	1
345	25.28108891	0.05	49.13139721	1	1	0	72	1	1	1	0	0	0	1	1	1
346	25.78108891	0.05	48.2653718	1	1	0	72	1	1	1	0	0	0	1	1	1
347	26.28108891	0.05	47.3993464	1	1	0	52	1	1	1	0	0	0	1	1	1
348	26.78108891	0.05	46.533321	1	1	0	46	1	1	1	0	0	0	1	1	1
349	27.28108891	0.05	45.66729559	1	1	0	47	1	1	1	0	0	0	1	1	1
350	27.78108891	0.05	44.80127019	1	1	0	47	1	1	1	0	0	0	1	1	1
351	28.28108891	0.05	43.93524479	1	1	0	49	1	1	1	0	0	0	1	1	1
352	28.78108891	0.05	43.06921938	1	1	0	55	1	1	1	0	0	0	1	1	1
353	29.28108891	0.05	42.20319398	1	1	0	47	1	1	1	0	0	0	1	1	1
354	29.78108891	0.05	41.33716857	1	1	0	83	1	1	1	0	0	0	1	1	1
355	30.28108891	0.05	40.47114317	1	1	0	83	1	1	1	0	0	0	1	1	1
356	30.78108891	0.05	39.60511777	1	1	0	62	1	1	1	0	0	0	1	1	1
357	31.28108891	0.05	38.73909236	1	1	0	71	1	1	1	0	0	0	1	1	1
358	31.78108891	0.05	37.87306696	1	1	0	65	1	1	1	0	0	0	1	1	1
359	32.28108891	0.05	37.00704156	1	1	0	65	1	1	1	0	0	0	1	1	1
360	32.78108891	0.05	36.14101615	1	1	0	74	1	1	1	0	0	0	1	1	1
361	33.28108891	0.05	35.27499075	1	1	0	74	1	1	1	0	0	0	1	1	1
362	33.78108891	0.05	34.40896534	1	1	0	72	1	1	1	0	0	0	1	1	1
363	34.28108891	0.05	33.54293994	1	1	0	72	1	1	1	0	0	0	1	1	1
364	34.78108891	0.05	32.67691454	1	1	0	56	1	1	1	0	0	0	1	1	1
365	35.28108891	0.05	31.81088913	1	1	0	67	1	1	1	0	0	0	1	1	1
366	35.78108891	0.05	30.94486373	1	1	0	73	1	1	1	0	0	0	1	1	1
367	36.28108891	0.05	30.07883832	1	1	0	73	1	1	1	0	0	0	1	1	1
368	36.78108891	0.05	29.21281292	1	1	0	46	1	1	1	0	0	0	1	1	1
369	37.28108891	0.05	28.34678752	1	1	0	46	1	1	1	0	0	0	1	1	1
370	37.78108891	0.05	27.48076211	1	1	0	28	1	1	1	0	0	0	1	1	1
371	38.28108891	0.05	26.61473671	1	1	0	14	1	1	1	0	0	0	1	1	1
372	38.78108891	0.05	25.74871131	1	1	0	14	1	1	1	0	0	0	1	1	1
373	39.28108891	0.05	24.8826859	1	1	0	14	1	1	1	0	0	0	1	1	1
374	39.78108891	0.05	24.0166605	1	1	0	31	1	1	1	0	0	0	1	1	1
375	40.28108891	0.05	23.15063509	1	1	0	31	1	1	1	0	0	0	1	1	1
376	40.78108891	0.05	22.28460969	1	1	0	28	1	1	1	0	0	0	1	1	1
377	41.28108891	0.05	21.41858429	1	1	0	65	1	1	1	0	0	0	1	1	1
378	41.78108891	0.05	20.55255888	1	1	0	87	1	1	1	0	0	0	1	1	1
379	42.28108891	0.05	19.68653348	1	1	0	74	1	1	1	0	0	0	1	1	1
380	42.78108891	0.05	18.82050808	1	1	0	66	1	1	1	0	0	0	1	1	1
381	43.28108891	0.05	17.95448267	1	1	0	66	1	1	1	0	0	0	1	1	1
382	43.78108891	0.05	17.08845727	1	1	0	61	1	1	1	0	0	0	1	1	1
383	44.28108891	0.05	16.22243186	1	1	0	61	1	1	1	0	0	0	1	1	1
384	44.78108891	0.05	15.35640646	1	1	0	61	1	1	1	0	0	0	1	1	1
385	45.28108891	0.05	14.49038106	1	1	0	64	1	1	1	0	0	0	1	1	1
386	45.78108891	0.05	13.62435565	1	1	0	64	1	1	1	0	0	0	1	1	1
387	46.28108891	0.05	12.75833025	1	1	0	59	1	1	1	0	0	0	1	1	1
388	46.78108891	0.05	11.89230485	1	1	0	59	1	1	1	0	0	0	1	1	1
389	47.28108891	0.05	11.02627944	1	1	0	54	1	1	1	0	0	0	1	1	1
390	47.78108891	0.05	10.16025404	1	1	0	53	1	1	1	0	0	0	1	1	1
391	48.28108891	0.05	9.294228634	1	1	0	77	1	1	1	0	0	0	1	1	1
392	48.78108891	0.05	8.42820323	1	1	0	63	1	1	1	0	0	0	1	1	1
393	49.28108891	0.05	7.562177826	1	1	0	63	1	1	1	0	0	0	1	1	1
394	49.78108891	0.05	6.696152423	1	1	0	91	1	1	1	0	0	0	1	1	1
395	50.28108891	0.05	5.830127019	1	1	0	78	1	1	1	0	0	0	1	1	1
396	50.78108891	0.05	4.964101615	1	1	0	80	1	1	1	0	0	0	1	1	1
397	51.28108891	0.05	4.098076211	1	1	0	72	1	1	1	0	0	0	1	1	1
398	51.78108891	0.05	3.232050808	1	1	0	71	1	1	1	0	0	0	1	1	1
399	52.28108891	0.05	2.366025404	1	1	0	80	1	1	1	0	0	0	1	1	1
400	52.78108891	0.05	1.5	1	1	0	80	1	1	1	0	0	0	1	1	1
401	4.147114317	0.05	87.73651497	1	1	0	22	1	1	1	0	0	0	1	1	1
402	4.647114317	0.05	86.87048957	1	1	0	31	1	1	1	0	0	0	1	1	1
403	5.147114317	0.05	86.00446417	1	1	0	35	1	1	1	0	0	0	1	1	1
404	5.647114317	0.05	85.13843876	1	1	0	35	1	1	1	0	0	0	1	1	1
405	6.147114317	0.05	84.27241336	1	1	0	42	1	1	1	0	0	0	1	1	1
406	6.647114317	0.05	83.40638796	1	1	0	42	1	1	1	0	0	0	1	1	1
407	7.147114317	0.05	82.54036255	1	1	0	42	1	1	1	0	0	0	1	1	1
408	7.647114317	0.05	81.67433715	1	1	0	42	1	1	1	0	0	0	1	1	1
409	8.147114317	0.05	80.80831174	1	1	0	55	1	1	1	0	0	0	1	1	1
410	8.647114317	0.05	79.94228634	1	1	0	55	1	1	1	0	0	0	1	1	1
411	9.147114317	0.05	79.07626094	1	1	0	35	1	1	1	0	0	0	1	1	1
412	9.647114317	0.05	78.21023553	1	1	0	35	1	1	1	0	0	0	1	1	1
413	10.14711432	0.05	77.34421013	1	1	0	41	1	1	1	0	0	0	1	1	1
414	10.64711432	0.05	76.47818473	1	1	0	41	1	1	1	0	0	0	1	1	1
415	11.14711432	0.05	75.61215932	1	1	0	17	1	1	1	0	0	0	1	1	1
416	11.64711432	0.05	74.74613392	1	1	0	27	1	1	1	0	0	0	1	1	1
417	12.14711432	0.05	73.88010851	1	1	0	31	1	1	1	0	0	0	1	1	1
418	12.64711432	0.05	73.01408311	1	1	0	31	1	1	1	0	0	0	1	1	1
419	13.14711432	0.05	72.14805771	1	1	0	33	1	1	1	0	0	0	1	1	1
420	13.64711432	0.05	71.2820323	1	1	0	12	1	1	1	0	0	0	1	1	1
421	14.14711432	0.05	70.4160069	1	1	0	18	1	1	1	0	0	0	1	1	1
422	14.64711432	0.05	69.5499815	1	1	0	17	1	1	1	0	0	0	1	1	1
423	15.14711432	0.05	68.68395609	1	1	0	36	1	1	1	0	0	0	1	1	1
424	15.64711432	0.05	67.81793069	1	1	0	36	1	1	1	0	0	0	1	1	1
425	16.14711432	0.05	66.95190528	1	1	0	36	1	1	1	0	0	0	1	1	1
426	16.64711432	0.05	66.08587988	1	1	0	9	1	1	1	0	0	0	1	1	1
427	17.14711432	0.05	65.21985448	1	1	0	9	1	1	1	0	0	0	1	1	1
428	17.64711432	0.05	64.35382907	1	1	0	9	1	1	1	0	0	0	1	1	1
429	18.14711432	0.05	63.48780367	1	1	0	9	1	1	1	0	0	0	1	1	1
430	18.64711432	0.05	62.62177826	1	1	0	9	1	1	1	0	0	0	1	1	1
431	19.14711432	0.05	61.75575286	1	1	0	9	1	1	1	0	0	0	1	1	1
432	19.64711432	0.05	60.88972746	1	1	0	11	1	1	1	0	0	0	1	1	1
433	20.14711432	0.05	60.02370205	1	1	0	11	1	1	1	0	0	0	1	1	1
434	20.64711432	0.05	59.15767665	1	1	0	11	1	1	1	0	0	0	1	1	1
435	21.14711432	0.05	58.29165125	1	1	0	11	1	1	1	0	0	0	1	1	1
436	21.64711432	0.05	57.42562584	1	1	0	11	1	1	1	0	0	0	1	1	1
437	22.14711432	0.05	56.55960044	1	1	0	6	1	1	1	0	0	0	1	1	1
438	22.64711432	0.05	55.69357503	1	1	0	34	1	1	1	0	0	0	1	1	1
439	23.14711432	0.05	54.82754963	1	1	0	39	1	1	1	0	0	0	1	1	1
440	23.64711432	0.05	53.96152423	1	1	0	37	1	1	1	0	0	0	1	1	1
441	24.14711432	0.05	53.09549882	1	1	0	37	1	1	1	0	0	0	1	1	1
442	24.64711432	0.05	52.22947342	1	1	0	37	1	1	1	0	0	0	1	1	1
443	25.14711432	0.05	51.36344802	1	1	0	93	1	1	1	0	0	0	1	1	1
444	25.64711432	0.05	50.49742261	1	1	0	93	1	1	1	0	0	0	1	1	1
445	26.14711432	0.05	49.63139721	1	1	0	100	1	1	1	0	0	0	1	1	1
446	26.64711432	0.05	48.7653718	1	1	0	98	1	1	1	0	0	0	1	1	1
447	27.14711432	0.05	47.8993464	1	1	0	79	1	1	1	0	0	0	1	1	1
448	27.64711432	0.05	47.033321	1	1	0	79	1	1	1	0	0	0	1	1	1
449	28.14711432	0.05	46.16729559	1	1	0	49	1	1	1	0	0	0	1	1	1
450	28.64711432	0.05	45.30127019	1	1	0	49	1	1	1	0	0	0	1	1	1
451	29.14711432	0.05	44.43524479	1	1	0	18	1	1	1	0	0	0	1	1	1
452	29.64711432	0.05	43.56921938	1	1	0	18	1	1	1	0	0	0	1	1	1
453	30.14711432	0.05	42.70319398	1	1	0	58	1	1	1	0	0	0	1	1	1
454	30.64711432	0.05	41.83716857	1	1	0	56	1	1	1	0	0	0	1	1	1
455	31.14711432	0.05	40.97114317	1	1	0	56	1	1	1	0	0	0	1	1	1
456	31.64711432	0.05	40.10511777	1	1	0	56	1	1	1	0	0	0	1	1	1
457	32.14711432	0.05	39.23909236	1	1	0	32	1	1	1	0	0	0	1	1	1
458	32.64711432	0.05	38.37306696	1	1	0	32	1	1	1	0	0	0	1	1	1
459	33.14711432	0.05	37.50704156	1	1	0	31	1	1	1	0	0	0	1	1	1
460	33.64711432	0.05	36.64101615	1	1	0	31	1	1	1	0	0	0	1	1	1
461	34.14711432	0.05	35.77499075	1	1	0	54	1	1	1	0	0	0	1	1	1
462	34.64711432	0.05	34.90896534	1	1	0	44	1	1	1	0	0	0	1	1	1
463	35.14711432	0.05	34.04293994	1	1	0	44	1	1	1	0	0	0	1	1	1
464	35.64711432	0.05	33.17691454	1	1	0	44	1	1	1	0	0	0	1	1	1
465	36.14711432	0.05	32.31088913	1	1	0	57	1	1	1	0	0	0	1	1	1
466	36.64711432	0.05	31.44486373	1	1	0	57	1	1	1	0	0	0	1	1	1
467	37.14711432	0.05	30.57883832	1	1	0	57	1	1	1	0	0	0	1	1	1
468	37.64711432	0.05	29.71281292	1	1	0	57	1	1	1	0	0	0	1	1	1
469	38.14711432	0.05	28.84678752	1	1	0	38	1	1	1	0	0	0	1	1	1
470	38.64711432	0.05	27.98076211	1	1	0	38	1	1	1	0	0	0	1	1	1
471	39.14711432	0.05	27.11473671	1	1	0	39	1	1	1	0	0	0	1	1	1
472	39.64711432	0.05	26.24871131	1	1	0	39	1	1	1	0	0	0	1	1	1
473	40.14711432	0.05	25.3826859	1	1	0	39	1	1	1	0	0	0	1	1	1
474	40.64711432	0.05	24.5166605	1	1	0	45	1	1	1	0	0	0	1	1	1
475	41.14711432	0.05	23.65063509	1	1	0	45	1	1	1	0	0	0	1	1	1
476	41.64711432	0.05	22.78460969	1	1	0	45	1	1	1	0	0	0	1	1	1
477	42.14711432	0.05	21.91858429	1	1	0	45	1	1	1	0	0	0	1	1	1
478	42.64711432	0.05	21.05255888	1	1	0	76	1	1	1	0	0	0	1	1	1
479	43.14711432	0.05	20.18653348	1	1	0	76	1	1	1	0	0	0	1	1	1
480	43.64711432	0.05	19.32050808	1	1	0	76	1	1	1	0	0	0	1	1	1
481	44.14711432	0.05	18.45448267	1	1	0	76	1	1	1	0	0	0	1	1	1
482	44.64711432	0.05	17.58845727	1	1	0	57	1	1	1	0	0	0	1	1	1
483	45.14711432	0.05	16.72243186	1	1	0	42	1	1	1	0	0	0	1	1	1
484	45.64711432	0.05	15.85640646	1	1	0	38	1	1	1	0	0	0	1	1	1
485	46.14711432	0.05	14.99038106	1	1	0	30	1	1	1	0	0	0	1	1	1
486	46.64711432	0.05	14.12435565	1	1	0	30	1	1	1	0	0	0	1	1	1
487	47.14711432	0.05	13.25833025	1	1	0	49	1	1	1	0	0	0	1	1	1
488	47.64711432	0.05	12.39230485	1	1	0	42	1	1	1	0	0	0	1	1	1
489	48.14711432	0.05	11.52627944	1	1	0	14	1	1	1	0	0	0	1	1	1
490	48.64711432	0.05	10.66025404	1	1	0	14	1	1	1	0	0	0	1	1	1
491	49.14711432	0.05	9.794228634	1	1	0	32	1	1	1	0	0	0	1	1	1
492	49.64711432	0.05	8.92820323	1	1	0	32	1	1	1	0	0	0	1	1	1
493	50.14711432	0.05	8.062177826	1	1	0	32	1	1	1	0	0	0	1	1	1
494	50.64711432	0.05	7.196152423	1	1	0	11	1	1	1	0	0	0	1	1	1
495	51.14711432	0.05	6.330127019	1	1	0	11	1	1	1	0	0	0	1	1	1
496	51.64711432	0.05	5.464101615	1	1	0	25	1	1	1	0	0	0	1	1	1
497	52.14711432	0.05	4.598076211	1	1	0	18	1	1	1	0	0	0	1	1	1
498	52.64711432	0.05	3.732050808	1	1	0	31	1	1	1	0	0	0	1	1	1
499	53.14711432	0.05	2.866025404	1	1	0	31	1	1	1	0	0	0	1	1	1
500	53.64711432	0.05	2	1	1	0	31	1	1	1	0	0	0	1	1	1
501	5.013139721	0.05	88.23651497	1	1	0	28	1	1	1	0	0	0	1	1	1
502	5.513139721	0.05	87.37048957	1	1	0	13	1	1	1	0	0	0	1	1	1
503	6.013139721	0.05	86.50446417	1	1	0	13	1	1	1	0	0	0	1	1	1
504	6.513139721	0.05	85.63843876	1	1	0	49	1	1	1	0	0	0	1	1	1
505	7.013139721	0.05	84.77241336	1	1	0	49	1	1	1	0	0	0	1	1	1
506	7.513139721	0.05	83.90638796	1	1	0	48	1	1	1	0	0	0	1	1	1
507	8.013139721	0.05	83.04036255	1	1	0	48	1	1	1	0	0	0	1	1	1
508	8.513139721	0.05	82.17433715	1	1	0	46	1	1	1	0	0	0	1	1	1
509	9.013139721	0.05	81.30831174	1	1	0	42	1	1	1	0	0	0	1	1	1
510	9.513139721	0.05	80.44228634	1	1	0	42	1	1	1	0	0	0	1	1	1
511	10.01313972	0.05	79.57626094	1	1	0	64	1	1	1	0	0	0	1	1	1
512	10.51313972	0.05	78.71023553	1	1	0	46	1	1	1	0	0	0	1	1	1
513	11.01313972	0.05	77.84421013	1	1	0	33	1	1	1	0	0	0	1	1	1
514	11.51313972	0.05	76.97818473	1	1	0	50	1	1	1	0	0	0	1	1	1
515	12.01313972	0.05	76.11215932	1	1	0	54	1	1	1	0	0	0	1	1	1
516	12.51313972	0.05	75.24613392	1	1	0	54	1	1	1	0	0	0	1	1	1
517	13.01313972	0.05	74.38010851	1	1	0	54	1	1	1	0	0	0	1	1	1
518	13.51313972	0.05	73.51408311	1	1	0	54	1	1	1	0	0	0	1	1	1
519	14.01313972	0.05	72.64805771	1	1	0	65	1	1	1	0	0	0	1	1	1
520	14.51313972	0.05	71.7820323	1	1	0	65	1	1	1	0	0	0	1	1	1
521	15.01313972	0.05	70.9160069	1	1	0	65	1	1	1	0	0	0	1	1	1
522	15.51313972	0.05	70.0499815	1	1	0	65	1	1	1	0	0	0	1	1	1
523	16.01313972	0.05	69.18395609	1	1	0	62	1	1	1	0	0	0	1	1	1
524	16.51313972	0.05	68.31793069	1	1	0	62	1	1	1	0	0	0	1	1	1
525	17.01313972	0.05	67.45190528	1	1	0	62	1	1	1	0	0	0	1	1	1
526	17.51313972	0.05	66.58587988	1	1	0	60	1	1	1	0	0	0	1	1	1
527	18.01313972	0.05	65.71985448	1	1	0	46	1	1	1	0	0	0	1	1	1
528	18.51313972	0.05	64.85382907	1	1	0	35	1	1	1	0	0	0	1	1	1
529	19.01313972	0.05	63.98780367	1	1	0	35	1	1	1	0	0	0	1	1	1
530	19.51313972	0.05	63.12177826	1	1	0	25	1	1	1	0	0	0	1	1	1
531	20.01313972	0.05	62.25575286	1	1	0	25	1	1	1	0	0	0	1	1	1
532	20.51313972	0.05	61.38972746	1	1	0	25	1	1	1	0	0	0	1	1	1
533	21.01313972	0.05	60.52370205	1	1	0	69	1	1	1	0	0	0	1	1	1
534	21.51313972	0.05	59.65767665	1	1	0	69	1	1	1	0	0	0	1	1	1
535	22.01313972	0.05	58.79165125	1	1	0	86	1	1	1	0	0	0	1	1	1
536	22.51313972	0.05	57.92562584	1	1	0	73	1	1	1	0	0	0	1	1	1
537	23.01313972	0.05	57.05960044	1	1	0	75	1	1	1	0	0	0	1	1	1
538	23.51313972	0.05	56.19357503	1	1	0	61	1	1	1	0	0	0	1	1	1
539	24.01313972	0.05	55.32754963	1	1	0	61	1	1	1	0	0	0	1	1	1
540	24.51313972	0.05	54.46152423	1	1	0	47	1	1	1	0	0	0	1	1	1
541	25.01313972	0.05	53.59549882	1	1	0	54	1	1	1	0	0	0	1	1	1
542	25.51313972	0.05	52.72947342	1	1	0	51	1	1	1	0	0	0	1	1	1
543	26.01313972	0.05	51.86344802	1	1	0	51	1	1	1	0	0	0	1	1	1
544	26.51313972	0.05	50.99742261	1	1	0	63	1	1	1	0	0	0	1	1	1
545	27.01313972	0.05	50.13139721	1	1	0	63	1	1	1	0	0	0	1	1	1
546	27.51313972	0.05	49.2653718	1	1	0	63	1	1	1	0	0	0	1	1	1
547	28.01313972	0.05	48.3993464	1	1	0	63	1	1	1	0	0	0	1	1	1
548	28.51313972	0.05	47.533321	1	1	0	41	1	1	1	0	0	0	1	1	1
549	29.01313972	0.05	46.66729559	1	1	0	41	1	1	1	0	0	0	1	1	1
550	29.51313972	0.05	45.80127019	1	1	0	41	1	1	1	0	0	0	1	1	1
551	30.01313972	0.05	44.93524479	1	1	0	45	1	1	1	0	0	0	1	1	1
552	30.51313972	0.05	44.06921938	1	1	0	71	1	1	1	0	0	0	1	1	1
553	31.01313972	0.05	43.20319398	1	1	0	83	1	1	1	0	0	0	1	1	1
554	31.51313972	0.05	42.33716857	1	1	0	83	1	1	1	0	0	0	1	1	1
555	32.01313972	0.05	41.47114317	1	1	0	83	1	1	1	0	0	0	1	1	1
556	32.51313972	0.05	40.60511777	1	1	0	52	1	1	1	0	0	0	1	1	1
557	33.01313972	0.05	39.73909236	1	1	0	52	1	1	1	0	0	0	1	1	1
558	33.51313972	0.05	38.87306696	1	1	0	42	1	1	1	0	0	0	1	1	1
559	34.01313972	0.05	38.00704156	1	1	0	42	1	1	1	0	0	0	1	1	1
560	34.51313972	0.05	37.14101615	1	1	0	49	1	1	1	0	0	0	1	1	1
561	35.01313972	0.05	36.27499075	1	1	0	49	1	1	1	0	0	0	1	1	1
562	35.51313972	0.05	35.40896534	1	1	0	49	1	1	1	0	0	0	1	1	1
563	36.01313972	0.05	34.54293994	1	1	0	87	1	1	1	0	0	0	1	1	1
564	36.51313972	0.05	33.67691454	1	1	0	87	1	1	1	0	0	0	1	1	1
565	37.01313972	0.05	32.81088913	1	1	0	92	1	1	1	0	0	0	1	1	1
566	37.51313972	0.05	31.94486373	1	1	0	92	1	1	1	0	0	0	1	1	1
567	38.01313972	0.05	31.07883832	1	1	0	92	1	1	1	0	0	0	1	1	1
568	38.51313972	0.05	30.21281292	1	1	0	89	1	1	1	0	0	0	1	1	1
569	39.01313972	0.05	29.34678752	1	1	0	89	1	1	1	0	0	0	1	1	1
570	39.51313972	0.05	28.48076211	1	1	0	82	1	1	1	0	0	0	1	1	1
571	40.01313972	0.05	27.61473671	1	1	0	74	1	1	1	0	0	0	1	1	1
572	40.51313972	0.05	26.74871131	1	1	0	77	1	1	1	0	0	0	1	1	1
573	41.01313972	0.05	25.8826859	1	1	0	67	1	1	1	0	0	0	1	1	1
574	41.51313972	0.05	25.0166605	1	1	0	67	1	1	1	0	0	0	1	1	1
575	42.01313972	0.05	24.15063509	1	1	0	83	1	1	1	0	0	0	1	1	1
576	42.51313972	0.05	23.28460969	1	1	0	66	1	1	1	0	0	0	1	1	1
577	43.01313972	0.05	22.41858429	1	1	0	67	1	1	1	0	0	0	1	1	1
578	43.51313972	0.05	21.55255888	1	1	0	67	1	1	1	0	0	0	1	1	1
579	44.01313972	0.05	20.68653348	1	1	0	34	1	1	1	0	0	0	1	1	1
580	44.51313972	0.05	19.82050808	1	1	0	34	1	1	1	0	0	0	1	1	1
581	45.01313972	0.05	18.95448267	1	1	0	58	1	1	1	0	0	0	1	1	1
582	45.51313972	0.05	18.08845727	1	1	0	50	1	1	1	0	0	0	1	1	1
583	46.01313972	0.05	17.22243186	1	1	0	50	1	1	1	0	0	0	1	1	1
584	46.51313972	0.05	16.35640646	1	1	0	24	1	1	1	0	0	0	1	1	1
585	47.01313972	0.05	15.49038106	1	1	0	24	1	1	1	0	0	0	1	1	1
586	47.51313972	0.05	14.62435565	1	1	0	43	1	1	1	0	0	0	1	1	1
587	48.01313972	0.05	13.75833025	1	1	0	43	1	1	1	0	0	0	1	1	1
588	48.51313972	0.05	12.89230485	1	1	0	30	1	1	1	0	0	0	1	1	1
589	49.01313972	0.05	12.02627944	1	1	0	30	1	1	1	0	0	0	1	1	1
590	49.51313972	0.05	11.16025404	1	1	0	30	1	1	1	0	0	0	1	1	1
591	50.01313972	0.05	10.29422863	1	1	0	39	1	1	1	0	0	0	1	1	1
592	50.51313972	0.05	9.42820323	1	1	0	39	1	1	1	0	0	0	1	1	1
593	51.01313972	0.05	8.562177826	1	1	0	39	1	1	1	0	0	0	1	1	1
594	51.51313972	0.05	7.696152423	1	1	0	49	1	1	1	0	0	0	1	1	1
595	52.01313972	0.05	6.830127019	1	1	0	49	1	1	1	0	0	0	1	1	1
596	52.51313972	0.05	5.964101615	1	1	0	50	1	1	1	0	0	0	1	1	1
597	53.01313972	0.05	5.098076211	1	1	0	43	1	1	1	0	0	0	1	1	1
598	53.51313972	0.05	4.232050808	1	1	0	53	1	1	1	0	0	0	1	1	1
599	54.01313972	0.05	3.366025404	1	1	0	53	1	1	1	0	0	0	1	1	1
600	54.51313972	0.05	2.5	1	1	0	65	1	1	1	0	0	0	1	1	1
601	5.879165125	0.05	88.73651497	1	1	0	6	1	1	1	0	0	0	1	1	1
602	6.379165125	0.05	87.87048957	1	1	0	6	1	1	1	0	0	0	1	1	1
603	6.879165125	0.05	87.00446417	1	1	0	10	1	1	1	0	0	0	1	1	1
604	7.379165125	0.05	86.13843876	1	1	0	14	1	1	1	0	0	0	1	1	1
605	7.879165125	0.05	85.27241336	1	1	0	10	1	1	1	0	0	0	1	1	1
606	8.379165125	0.05	84.40638796	1	1	0	10	1	1	1	0	0	0	1	1	1
607	8.879165125	0.05	83.54036255	1	1	0	35	1	1	1	0	0	0	1	1	1
608	9.379165125	0.05	82.67433715	1	1	0	35	1	1	1	0	0	0	1	1	1
609	9.879165125	0.05	81.80831174	1	1	0	47	1	1	1	0	0	0	1	1	1
610	10.37916512	0.05	80.94228634	1	1	0	46	1	1	1	0	0	0	1	1	1
611	10.87916512	0.05	80.07626094	1	1	0	56	1	1	1	0	0	0	1	1	1
612	11.37916512	0.05	79.21023553	1	1	0	37	1	1	1	0	0	0	1	1	1
613	11.87916512	0.05	78.34421013	1	1	0	22	1	1	1	0	0	0	1	1	1
614	12.37916512	0.05	77.47818473	1	1	0	26	1	1	1	0	0	0	1	1	1
615	12.87916512	0.05	76.61215932	1	1	0	37	1	1	1	0	0	0	1	1	1
616	13.37916512	0.05	75.74613392	1	1	0	35	1	1	1	0	0	0	1	1	1
617	13.87916512	0.05	74.88010851	1	1	0	35	1	1	1	0	0	0	1	1	1
618	14.37916512	0.05	74.01408311	1	1	0	15	1	1	1	0	0	0	1	1	1
619	14.87916512	0.05	73.14805771	1	1	0	15	1	1	1	0	0	0	1	1	1
620	15.37916512	0.05	72.2820323	1	1	0	15	1	1	1	0	0	0	1	1	1
621	15.87916512	0.05	71.4160069	1	1	0	15	1	1	1	0	0	0	1	1	1
622	16.37916512	0.05	70.5499815	1	1	0	19	1	1	1	0	0	0	1	1	1
623	16.87916512	0.05	69.68395609	1	1	0	19	1	1	1	0	0	0	1	1	1
624	17.37916512	0.05	68.81793069	1	1	0	19	1	1	1	0	0	0	1	1	1
625	17.87916512	0.05	67.95190528	1	1	0	26	1	1	1	0	0	0	1	1	1
626	18.37916512	0.05	67.08587988	1	1	0	26	1	1	1	0	0	0	1	1	1
627	18.87916512	0.05	66.21985448	1	1	0	23	1	1	1	0	0	0	1	1	1
628	19.37916512	0.05	65.35382907	1	1	0	23	1	1	1	0	0	0	1	1	1
629	19.87916512	0.05	64.48780367	1	1	0	37	1	1	1	0	0	0	1	1	1
630	20.37916512	0.05	63.62177826	1	1	0	37	1	1	1	0	0	0	1	1	1
631	20.87916512	0.05	62.75575286	1	1	0	37	1	1	1	0	0	0	1	1	1
